OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate,EASTING,NORTHING
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2015/0028,,22A Broadlands Road London N6 4AG,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=278650,ETRS89,-0.156464,51.574831,0.1,not owned by a public authority,yes,permissioned,full planning permission,31/07/2015,,,2,"Demolition of 2-storey building (School's Car Club garages with flat above), brown brick side extension to No.24 (former boarding house) and rear extension to No.22 and replacement with a gabled 3 and a half storey new villa containing a pair of semi-det",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=278650,,"Dec 31, 2017","Dec 31, 2017",527858,187822
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2015/1396,,All Saints Vicarage 1B Church Road London N6 4QH,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=281948,ETRS89,-0.150698,51.578524,0.06,not owned by a public authority,yes,permissioned,full planning permission,10/07/2015,,,3,"Demolition of existing building and construction of new building comprising 1 x 4 bedroom house, 1 x 1 bedroom flat and 1 x 4 bedroom vicarage with associated landscaping parking and servicing",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=281948,,"Dec 31, 2017","Dec 31, 2017",528238,188250
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2015/0610,,62-70 Coolhurst Road London N8 8EU,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=279835,ETRS89,-0.13177,51.57983,0.1,not owned by a public authority,yes,permissioned,full planning permission,27/05/2015,,,5,"Part demolition of the existing 3 storey terrace of 5 dwelling houses, and construction of extensions and other alterations to provide a new 4 storey terrace of 5 dwelling houses with roof terraces and basement garages, including new 2 storey infill extension to no. 62",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=279835,,"Dec 31, 2017","Dec 31, 2017",529542,188429
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2005/0333,,Omega Works Hermitage Road London N4 1NA London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=119994,ETRS89,-0.09195,51.576109,0.51,not owned by a public authority,yes,permissioned,full planning permission,20/09/2005,,,66,"Redevelopment of site comprising a 4 storey block providing 66 1, 2, 3 bed flats and erection of part 4/part 5 storey commercial block providing 1643 sq metres GFA (gross floor area) with 54 car parking spaces, 25 bicycle parking spaces, 11 motorcycle spaces and associated landscaping and boundary treatment","Expected to provide around 1,643sqm of Commercial floorspace",,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=119994,Permission has lapsed,"Dec 31, 2017","Dec 31, 2017",532337,188094
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2006/1818,,Site Rear of 44 The Broadway Crouch End London N8 London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=141571,ETRS89,-0.123198,51.579387,0.01,not owned by a public authority,yes,permissioned,full planning permission,07/11/2006,,,1,Demolition of existing garages and erection of 1 x 2 storey two bedroom house with parking space.,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=141571,Permission has lapsed,"Dec 31, 2017","Dec 31, 2017",530141,188387
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2006/0645,,"R/O & Adj to 36, Albert Road London N22 7AH London",http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=135829,ETRS89,-0.127156,51.601761,0.04,not owned by a public authority,yes,permissioned,full planning permission,06/06/2006,,,2,"Demolition of existing commercial building, garages to rear and lean to and erection of 1 x 2 storey building comprising 1 x one bed and 1 x two bed self contained flats. (amended scheme).",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=135829,Permission has lapsed,"Dec 31, 2017","Dec 31, 2017",529807,190872
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2007/0850,,"Percival Court, High Road London N17 8ER London",http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=154035,ETRS89,-0.068939,51.606133,0.09,not owned by a public authority,yes,permissioned,full planning permission,10/07/2007,,,3,Demolition of existing buildings and erection of 3 storey office block and 3 x 2 storey two bed houses.,Expected to deliver around 350sqm of office floorspace,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=154035,Permission has lapsed,"Dec 31, 2017","Dec 31, 2017",533829,191466
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2006/1177,,"Former GLS Supplies Depot, (Hale Village) Ferry Lane London N17 London",http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=139388,ETRS89,-0.057987,51.589267,4.74,not owned by a public authority,yes,permissioned,outline planning permission,09/10/2007,,,2428,"Demolition of all structures and remediation for the development of a mixed use scheme comprising up to 1210 residential units (Use Class C3), student accommodation (C2), office (B1), hotel (C1), retail (A1, A2, A3, A4 ,A5 and B1) uses, a health centre (D1), a health club (D2), crčche (D1) and a primary school, with provision for underground and on-street car parking, to be comprised within separate building blocks ranging in height from 1 to 18 storeys, incorporating public open space, an unculverted watercourse and Combined Heat and Power (CHP) with associated renewable energy systems (outline application).","4,000m2 Commercial and 4,300m2 Town Centre floorspace",,,,,http://www.haringey.gov.uk/sites/haringeygovuk/files/final_haringey_tottenham_aap_dtp_online.pdf,Majority of this site is completed,"Dec 31, 2017","Dec 31, 2017",534643,189585
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2008/0659,,Land at 24A Birstall Road London N15 5EN London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=176040,ETRS89,-0.075772,51.582044,0.02,not owned by a public authority,yes,permissioned,full planning permission,14/05/2008,,,8,"Erection of 2 storey building comprising 3 x one bed flats, 4 x two bed flats and 1 x maisonette, with associated cycle and refuse storage (revised scheme).",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=176040,Permission has lapsed,"Dec 31, 2017","Dec 31, 2017",533419,188775
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2008/1340,,2-6 Summerland Gardens Hornsey London N10 3QN London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=180478,ETRS89,-0.142172,51.590604,0.03,not owned by a public authority,yes,permissioned,full planning permission,13/08/2008,,,4,Demolition of existing block of 5 single storey garages/workshops and erection of 4 x two storey houses with integral garages,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=180478,Permission has lapsed,"Dec 31, 2017","Dec 31, 2017",528795,189608
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2006/2323,,Land Adjacent 110 Broad Lane Tottenham London N15 4DT London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=144519,ETRS89,-0.065797,51.584539,0.03,not owned by a public authority,yes,permissioned,full planning permission,15/05/2008,,,8,Erection of 1 x 4 storey building comprising 1 x three bed and 7 x two bed self contained flats.,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=144519,Permission has lapsed,"Dec 31, 2017","Dec 31, 2017",534103,189072
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2008/0593,,16-52 High Road London N15 6LS London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=175637,ETRS89,-0.072345,51.57658,0.09,not owned by a public authority,yes,permissioned,full planning permission,11/06/2008,,,9,"Demolition of existing garages and erection of 3 storey building comprising 1 x three bed, 4 x two bed and 4 x one bed flats with commercial use (A1 / A2) at ground floor level, offices at first floor level and parking at basement level. (Revised Scheme)",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=175637,,"Dec 31, 2017","Dec 31, 2017",533673,188181
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2008/0462,,7 Orchard Place London N17 8BH,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=174500,ETRS89,-0.070893,51.602764,0.06,not owned by a public authority,yes,permissioned,full planning permission,07/08/2008,,,6,Redevelopment of site to provide 3 storey building comprising 2 x three bed and 4 x two bed self-contained flats with 3 no car parking spaces.,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=174500,Permission has lapsed,"Dec 31, 2017","Dec 31, 2017",533697,191085
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2008/1839,,"Adj to 150, Alexandra Park Road Wood Green London N22 7UJ London ",http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=187658,ETRS89,-0.136174,51.598931,0.02,not owned by a public authority,yes,permissioned,full planning permission,19/02/2009,,,1,Demolition of existing garage and erection of a two storey rear side extension to form one bedroom dwellinghouse,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=187658,Permission has lapsed,"Dec 31, 2017","Dec 31, 2017",529186,190547
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2009/0181,,579C High Road London N17 6SB London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=195262,ETRS89,-0.069596,51.596125,0.1,not owned by a public authority,yes,permissioned,full planning permission,12/06/2009,,,8,"Demolition of existing building and erection of part two / part three storey building comprising of 1 x 3 bed, 3 x 2, 4 x 1 bed flats, 4 x B1 units at ground floor with eight car parking spaces.",Expected to deliver around 353sqm of B1 floorspace,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=195262,Permission has lapsed,"Dec 31, 2017","Dec 31, 2017",533801,190351
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2009/2074,,10A Annington Road London N2 9NB London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=208023,ETRS89,-0.155496,51.590324,0.02,not owned by a public authority,yes,permissioned,full planning permission,01/02/2010,,,2,Demolition of existing single storey garage workshop and erection of new 2 storey building to provide 2 x two bed flats.,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=208023,Permission has lapsed,"Dec 31, 2017","Dec 31, 2017",527872,189554
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2009/0893,,5 Stirling Road London N17 9UN London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=199761,ETRS89,-0.06413,51.598097,0.02,not owned by a public authority,yes,permissioned,full planning permission,22/07/2009,,,2,Demolition of existing building and erection of 2 x 4 bedroom dwellinghouses.,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=199761,Permission has lapsed,"Dec 31, 2017","Dec 31, 2017",534179,190579
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2009/1559,,Site between 186-188 Hermitage Road London N4 1NN London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=204646,ETRS89,-0.089888,51.576441,0.01,not owned by a public authority,yes,permissioned,full planning permission,09/12/2009,,,1,Demolition of existing garage and erection of 1 x 2 storey two bedroom self-contained dwelling.,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=204646,Permission has lapsed,"Dec 31, 2017","Dec 31, 2017",532457,188126
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2009/1532,,624 High Road London N17 9TL London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=204381,ETRS89,-0.067397,51.597215,0.23,not owned by a public authority,yes,permissioned,full planning permission,18/01/2010,,,42,"Retention of the existing structural frame comprising Scotland Green House, rebuilding of the front and rear elevations, adding a fourth storey to the existing building and erection of a new four storey building to the front of the site to provide 42 residential units and one commercial unit.",100sqm of Commercial floorspace,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=204381,,"Dec 31, 2017","Dec 31, 2017",533960,190471
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2010/1305,,"Land forming part of 60,Grand Avenue London N10 3BP London ",http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=216974,ETRS89,-0.151311,51.588061,0.03,not owned by a public authority,yes,permissioned,full planning permission,27/08/2010,,,1,Application for a new planning permission to replace an extant planning permission (HGY/2005/1416) for erection of a 2 storey 5 bedroom end of terrace house with rooms at basement and roof and 1 off street parking space,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=216974,,"Dec 31, 2017","Dec 31, 2017",528167,189314
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2011/0141,,Land To The Rear Of 100 Wightman Road London N4 1RN London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=228736,ETRS89,-0.104614,51.57985,0.01,not owned by a public authority,yes,permissioned,full planning permission,22/03/2011,,,1,Demolition of existing garage and erection of 1 x basement level and two storey one bedroom house.,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=228736,Permission has lapsed,"Dec 31, 2017","Dec 31, 2017",531427,188480
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2011/0655,,Land at 24A Birstall Road London N15 5EN London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=234685,ETRS89,-0.075736,51.582012,0.03,not owned by a public authority,yes,permissioned,full planning permission,24/05/2011,,,8,"Application for a new planning permission to replace an extant planning permission HGY/2008/0659 in order to extend the time limit for implementation: erection of 2 storey building comprising 3 x one bed flats, 4 x two bed flats and 1 x maisonette with a",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=234685,,"Dec 31, 2017","Dec 31, 2017",533418,188774
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2009/0503,,"Land at Haringey Heartlands, between Hornsey Park Road, Mayes Road, Clarendon Road and the Kings Cross / East Coast Mainline London",http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=197286,ETRS89,-0.113067,51.592216,4.59,not owned by a public authority,yes,permissioned,outline planning permission,21/03/2012,,,950,"Outline planning application for demolition of existing structures and redevelopment to provide a residential led, mixed-use development, comprising between 950 to 1,080 residential units (C3); with 460sqm to 700sqm of office uses (B1); 370sqm to 700sqm of retail/financial and professional services uses (A1/A2); 190sqm to 550sqm of restaurant/cafe/drinking establishment uses (A3/A4); 325sqm to 550sqm of community/assembly/leisure uses (D1/D2); new landscaping, public and private open space, and energy centre, two utility compounds, up to 251 car parking spaces, cycle parking, access and other associated infrastructure works.",,,950,1080,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=197286,,"Dec 31, 2017","Dec 31, 2017",530801,189863
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2012/0554,,29/31 Aylmer Road London N2 0BS,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=256442,ETRS89,-0.160754,51.581523,0.15,not owned by a public authority,yes,permissioned,full planning permission,21/12/2012,,,9,"Demolition of no's 29-31 Aylmer Road and erection of a part 4/part 5 storey building
comprising of 9 self contained flats to provide 6 x 2 bedroom apartments and 3 x 3 bedroom apartments. Provision of 14 covered car parking spaces, 1 visitor's space, cy",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=256442,,"Dec 31, 2017","Dec 31, 2017",527532,188563
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2012/1572,,Garages Rear of 269 Archway Road London N6 5BT,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=261175,ETRS89,-0.144396,51.57609,0.01,not owned by a public authority,yes,permissioned,full planning permission,04/03/2013,,,1,"Demolition of existing garages and erection of 1 x 2 storey, two bed dwelling",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=261175,,"Dec 31, 2017","Dec 31, 2017",528681,187989
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2012/0915,,"Wards Corner Site, High Road London N15 London",http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=307535,ETRS89,-0.072984,51.583313,0.83,mixed ownership,yes,permissioned,full planning permission,12/07/2012,,,163,"Demolition of existing buildings and erection of a mixed use development comprising class C3 residential, class A1/A2/A3/A4 uses, with access, parking and associated landscaping and public realm improvements","Expected to deliver around 3,600m2 of Town centre floorspace",,,,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",533619,188914
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2013/2019,,Hornsey Reuse and Recycling Centre High Street London N8 7QB,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=270227,ETRS89,-0.117479,51.588764,2.14,mixed ownership,yes,permissioned,full planning permission,04/04/2014,,,438,"Demolition of existing structures and buildings and redevelopment of the site to provide a mixed-use development comprising approximately 3,250sqm (GIA) foodstore (A1 use) and 114 space surface level car parking for the foodstore; 438 residential units including affordable housing and ancillary residential gym, approximately 356sqm (GIA) unit on Hornsey High Street (flexible A1, A2 (including a temporary marketing suite), or D1 use); two live/work units fronting onto Cross Lane; together with private amenity space and new public realm, including publicly accessible routes through the site; an energy centre; 178 car parking spaces for the residential use (within a basement and undercroft); cycle parking; refuse storage; recycling centre in the foodstore car park; access; and other infrastructure work","3,250sqm A1, 356sqm flexible use floorspace",,,,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",530548,189433
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2014/0267,,Site adjoining 1 Coningsby Road London N4 1EG,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=271884,ETRS89,-0.102458,51.575157,0.01,not owned by a public authority,yes,permissioned,full planning permission,24/03/2014,,,1,Erection of a two storey two bedroom house,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=271884,,"Dec 31, 2017","Dec 31, 2017",531592,187961
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2012/1705,,Land rear of 27-47 Cecile Park London N8,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=262172,ETRS89,-0.119214,51.576914,0.14,not owned by a public authority,yes,permissioned,full planning permission,04/06/2013,,,4,Demolition of 33 existing lock-up garages and erection of 4 x 2 storey four bedroom houses with basement floors and associated landscaping and car parking,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=262172,,"Dec 31, 2017","Dec 31, 2017",530382,188103
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2013/1685,,Land to rear of 14 Lansdowne Road London N17 9XE,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=268547,ETRS89,-0.065477,51.598295,0.01,not owned by a public authority,yes,permissioned,full planning permission,09/10/2013,,,2,"Erection of new three storey residential building with flat roof, comprising 2 x two bed flats, with provision of bin store to front.",,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=268547,,"Dec 31, 2017","Dec 31, 2017",534084,190596
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2014/0090,,21 Great Cambridge Road London N17 7LH,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=271248,ETRS89,-0.086475,51.605184,0.02,not owned by a public authority,yes,permissioned,full planning permission,07/03/2014,,,1,Demolition of an existing building and erection of a new building with retail unit on the ground floor with storage in the basement and a two bedroom flat on the first and second floor,183m2 of A1 floorspace,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=271248,,"Dec 31, 2017","Dec 31, 2017",532607,191327
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2017/2431,,30 Summerhill Road London N15 4HD London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=315175,ETRS89,-0.082254,51.586788,0.05,not owned by a public authority,yes,permissioned,full planning permission,22/11/2013,,,3,Demolition of existing warehouse and erection of 1 x 4 bed house and 2 x 2 bed mews houses with provision of bin and cycle storage,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=315175,,"Dec 31, 2017","Dec 31, 2017",532968,189291
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2013/2069,,56 Muswell Hill London N10 3ST,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=270248,ETRS89,-0.140511,51.591566,0.43,not owned by a public authority,yes,permissioned,full planning permission,14/02/2014,,,28,"Demolition of existing specialist school (D1 use) and night club (sui generis use) and partial demolition of existing restaurant building (A3 use). Conversion of retained buildings and erection of new buildings of 3 storeys to provide 1,054sqm of floorspace as replacement specialist school including community use accessed from Muswell hill (D1 use), partly accommodated within the existing vacant building at No.56 Muswell Hill, 28 residential units (C3 use), and a 288sqm ground floor retail unit at No.56 Muswell Hill (A1/A2/A3 use). Provision of car parking, cycle parking and associated hard and soft landscaping",1054sqm of D1 floorspace and 288sqm of A class floorspace,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=270248,,"Dec 31, 2017","Dec 31, 2017",528872,189652
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2013/2396,,Land to rear of 1-11 The Drive London N11 2DY,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=270884,ETRS89,-0.129657,51.608584,0.19,not owned by a public authority,yes,permissioned,full planning permission,14/02/2014,,,3,Development of a terrace of three x 4 bedroom houses,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=270884,,"Dec 31, 2017","Dec 31, 2017",529578,191645
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,HGY/2013/2566,,1A Hewitt Road London N8 0BS,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=271300,ETRS89,-0.105561,51.582415,0.01,not owned by a public authority,yes,permissioned,full planning permission,29/01/2014,,,2,Construction of two storey 2 bedroom residential unit with associated outside space on the site of an unused garage,,,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=271300,,"Dec 31, 2017","Dec 31, 2017",531353,188762
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140201,,Hale Wharf,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=290435,ETRS89,-0.054545,51.588789,6.32,mixed ownership,yes,permissioned,outline planning permission,"Jun 13, 2017",,,505,"Outline planning permission (for the entire site) for a residential led mixed use development comprising the demolition of existing buildings and structures; the construction of buildings across the site to include residential (up to 505 units) and flexible retail or business uses (Use Classes A1-A5 or B1); pedestrian/cycle footbridges, modification works to the existing vehicular access and associated highway works; refurbishment of existing infrastructure (including provision of an on-site energy centre, if required), landscaping and public realm works; new servicing arrangements; car/cycle parking; and associated and facilitating works. All matters are reserved for the pedestrian footbridges, Phases 2 and 3 Buildings and detailed permission is sought with no matters reserved for the Phase 1 Buildings. The detailed component of the application (Phase 1 buildings only) comprises the demolition of existing buildings; the construction of buildings ranging from 16 to 21 storeys to accommodate 249 residential units and 307m2 (GIA) of flexible retail or business uses (Use Classes A1-A5 or B1); modification works to the existing vehicular access and associated highway works; infrastructure (including provision of an on-site energy centre, if required), landscaping and public realm works; new servicing arrangements; car/cycle parking; and associated and facilitating works. ","Employment, Town Centre and Other floorspace - see Permission for full details",,,,,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=290435,,"Dec 31, 2017","Dec 31, 2017",534889,189536
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140364,,Park Grove and Durnsford Road,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.126781,51.604276,1.48,owned by a public authority,yes,,,,,,160,,,,160,160,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",529826,191154
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140365,,Cranwood Care Home,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.147646,51.586519,0.44,owned by a public authority,yes,,,,,,35,,,,35,35,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",528428,189143
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140337,,L/A Coronation Sidings,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.116129,51.593845,0.91,owned by a public authority,yes,,,,,,87,,"Expected to deliver around 3,015m2 of Employment floorspace",,87,87,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",530591,190016
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140043,,Clarendon Road South,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.111881,51.5897,2.17,mixed ownership,yes,,,,,,206,,"Expected to deliver around 5,390m2 of Employment floorspace and 5,390m2 of other floorspace",,206,206,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",530916,189550
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140023,,Barber Wilson,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.092041,51.594133,1.04,not owned by a public authority,yes,,,,,,66,,,,66,66,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",532272,190128
http://opendatacommunities.org/id/london-borough-council/haringey,Haringey Council,17140006,,Westbury and Whymark Avenues,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,ETRS89,-0.103204,51.591023,0.46,not owned by a public authority,yes,,,,,,95,,Expected to deliver around 742m2 of Town centre floorspace,,95,95,,http://www.haringey.gov.uk/planning-and-building-control/planning/planning-policy/local-plan/local-plan-site-allocations-dpd,,"Dec 31, 2017","Dec 31, 2017",531493,189721
